Designator,Mid X,Mid Y,Rotation,Layer
C1,161.95,-69.75,0.0,top
C44,164.4,-61.5625,90.0,top
C45,152.1,-63.35,0.0,top
C58,148.7,-56.3,90.0,top
C61,149.4175,-69.75,180.0,top
D12,150.3,-60.6,0.0,top
FID1,162.85,-53.45,0.0,top
FID2,155.7,-73.95,0.0,top
FID3,145.25,-57.35,0.0,top
L4,155.6,-53.6,180.0,top
R1,162.2,-59.0,90.0,top
R44,162.2,-62.3875,270.0,top
R51,145.2875,-63.35,180.0,top
R52,148.6875,-63.35,180.0,top
U12,157.525,-61.635,270.0,top
